sentence_idx,discourse_type,source,article_title
84,Counterpoint,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
85,Counterpoint,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
86,Counterpoint,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
87,Explanation,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
88,Implications,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
89,Implications,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
90,Background,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
91,Supporting Evidence,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
92,Supporting Evidence,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
93,Explanation,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
94,Supporting Evidence,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
95,Explanation,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
96,Implications,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
97,Implications,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
98,Transition,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
99,Main Idea,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
100,Explanation,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
101,Supporting Evidence,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
102,Explanation,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
103,Supporting Evidence,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
104,Implications,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
105,Example,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
106,Main Idea,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
107,Background,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
108,Implications,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
109,Explanation,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
110,Explanation,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
111,Explanation,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
112,Explanation,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
113,Explanation,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
114,Explanation,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
115,Implications,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
116,Implications,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
117,Implications,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
118,Other,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
119,Main Idea,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
120,Supporting Evidence,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
121,Explanation,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
122,Implications,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
123,Supporting Evidence,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
124,Implications,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
125,Explanation,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
126,Main Idea,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
127,Supporting Evidence,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
128,Supporting Evidence,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
129,Implications,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
130,Implications,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
131,Example,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
132,Main Idea,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
133,Supporting Evidence,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
134,Explanation,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
135,Background,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
136,Implications,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
137,Implications,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
138,Implications,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
139,Background,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
140,Background,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
141,Explanation,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
142,Explanation,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
143,Explanation,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
144,Background,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
145,Background,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
146,Implications,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
147,Implications,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
148,Transition,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
149,Main Idea,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
150,Background,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
151,Background,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
152,Main Idea,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
153,Implications,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
154,Explanation,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
155,Implications,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
156,Explanation,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
157,Explanation,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
158,Example,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
159,Explanation,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
160,Implications,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
161,Implications,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
162,Implications,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
163,Explanation,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
164,Implications,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
165,Main Idea,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
166,Background,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
167,Explanation,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
168,Implications,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
169,Main Idea,deep_research,Australia's Enduring Pursuit of Carbon Pricing: A Policy Evolution
1,Background,wikipedia,Carbon Pricing in Australia
2,Supporting Evidence,wikipedia,Carbon Pricing in Australia
3,Implications,wikipedia,Carbon Pricing in Australia
4,Background,wikipedia,Carbon Pricing in Australia
5,Background,wikipedia,Carbon Pricing in Australia
6,Implications,wikipedia,Carbon Pricing in Australia
7,Background,wikipedia,Carbon Pricing in Australia
8,Background,wikipedia,Carbon Pricing in Australia
9,Background,wikipedia,Carbon Pricing in Australia
10,Background,wikipedia,Carbon Pricing in Australia
11,Explanation,wikipedia,Carbon Pricing in Australia
12,Explanation,wikipedia,Carbon Pricing in Australia
13,Explanation,wikipedia,Carbon Pricing in Australia
14,Explanation,wikipedia,Carbon Pricing in Australia
15,Explanation,wikipedia,Carbon Pricing in Australia
16,Main Idea,wikipedia,Carbon Pricing in Australia
17,Explanation,wikipedia,Carbon Pricing in Australia
18,Explanation,wikipedia,Carbon Pricing in Australia
19,Supporting Evidence,wikipedia,Carbon Pricing in Australia
20,Explanation,wikipedia,Carbon Pricing in Australia
21,Counterpoint,wikipedia,Carbon Pricing in Australia
22,Supporting Evidence,wikipedia,Carbon Pricing in Australia
23,Supporting Evidence,wikipedia,Carbon Pricing in Australia
24,Supporting Evidence,wikipedia,Carbon Pricing in Australia
25,Counterpoint,wikipedia,Carbon Pricing in Australia
26,Background,wikipedia,Carbon Pricing in Australia
27,Supporting Evidence,wikipedia,Carbon Pricing in Australia
28,Background,wikipedia,Carbon Pricing in Australia
29,Background,wikipedia,Carbon Pricing in Australia
30,Supporting Evidence,wikipedia,Carbon Pricing in Australia
31,Background,wikipedia,Carbon Pricing in Australia
32,Background,wikipedia,Carbon Pricing in Australia
33,Background,wikipedia,Carbon Pricing in Australia
34,Background,wikipedia,Carbon Pricing in Australia
35,Human Perspective,wikipedia,Carbon Pricing in Australia
36,Supporting Evidence,wikipedia,Carbon Pricing in Australia
37,Explanation,wikipedia,Carbon Pricing in Australia
38,Background,wikipedia,Carbon Pricing in Australia
39,Supporting Evidence,wikipedia,Carbon Pricing in Australia
40,Supporting Evidence,wikipedia,Carbon Pricing in Australia
41,Background,wikipedia,Carbon Pricing in Australia
42,Transition,wikipedia,Carbon Pricing in Australia
43,Example,wikipedia,Carbon Pricing in Australia
44,Explanation,wikipedia,Carbon Pricing in Australia
45,Counterpoint,wikipedia,Carbon Pricing in Australia
46,Counterpoint,wikipedia,Carbon Pricing in Australia
47,Counterpoint,wikipedia,Carbon Pricing in Australia
48,Background,wikipedia,Carbon Pricing in Australia
49,Supporting Evidence,wikipedia,Carbon Pricing in Australia
50,Supporting Evidence,wikipedia,Carbon Pricing in Australia
51,Background,wikipedia,Carbon Pricing in Australia
52,Transition,wikipedia,Carbon Pricing in Australia
53,Implications,wikipedia,Carbon Pricing in Australia
54,Implications,wikipedia,Carbon Pricing in Australia
55,Background,wikipedia,Carbon Pricing in Australia
56,Background,wikipedia,Carbon Pricing in Australia
57,Main Idea,wikipedia,Carbon Pricing in Australia
58,Implications,wikipedia,Carbon Pricing in Australia
59,Human Perspective,wikipedia,Carbon Pricing in Australia
60,Main Idea,wikipedia,Carbon Pricing in Australia
61,Main Idea,wikipedia,Carbon Pricing in Australia
62,Transition,wikipedia,Carbon Pricing in Australia
63,Background,wikipedia,Carbon Pricing in Australia
64,Explanation,wikipedia,Carbon Pricing in Australia
65,Transition,wikipedia,Carbon Pricing in Australia
66,Main Idea,wikipedia,Carbon Pricing in Australia
67,Implications,wikipedia,Carbon Pricing in Australia
68,Main Idea,wikipedia,Carbon Pricing in Australia
69,Explanation,wikipedia,Carbon Pricing in Australia
70,Background,wikipedia,Carbon Pricing in Australia
71,Transition,wikipedia,Carbon Pricing in Australia
72,Supporting Evidence,wikipedia,Carbon Pricing in Australia
73,Background,wikipedia,Carbon Pricing in Australia
74,Main Idea,wikipedia,Carbon Pricing in Australia
75,Explanation,wikipedia,Carbon Pricing in Australia
76,Counterpoint,wikipedia,Carbon Pricing in Australia
77,Counterpoint,wikipedia,Carbon Pricing in Australia
78,Background,wikipedia,Carbon Pricing in Australia
79,Supporting Evidence,wikipedia,Carbon Pricing in Australia
80,Supporting Evidence,wikipedia,Carbon Pricing in Australia
81,Supporting Evidence,wikipedia,Carbon Pricing in Australia
82,Human Perspective,wikipedia,Carbon Pricing in Australia
83,Human Perspective,wikipedia,Carbon Pricing in Australia
84,Background,wikipedia,Carbon Pricing in Australia
85,Background,wikipedia,Carbon Pricing in Australia
86,Main Idea,wikipedia,Carbon Pricing in Australia
87,Explanation,wikipedia,Carbon Pricing in Australia
88,Implications,wikipedia,Carbon Pricing in Australia
89,Main Idea,wikipedia,Carbon Pricing in Australia
90,Implications,wikipedia,Carbon Pricing in Australia
91,Background,wikipedia,Carbon Pricing in Australia
92,Background,wikipedia,Carbon Pricing in Australia
93,Supporting Evidence,wikipedia,Carbon Pricing in Australia
94,Explanation,wikipedia,Carbon Pricing in Australia
95,Background,wikipedia,Carbon Pricing in Australia
96,Explanation,wikipedia,Carbon Pricing in Australia
97,Background,wikipedia,Carbon Pricing in Australia
98,Explanation,wikipedia,Carbon Pricing in Australia
99,Explanation,wikipedia,Carbon Pricing in Australia
100,Explanation,wikipedia,Carbon Pricing in Australia
101,Explanation,wikipedia,Carbon Pricing in Australia
